"State,move",QValue
"('--OX--XOX', 5)",0.0
"('--OX--XXO', 1)",0.0
"('--OX--XXO', 4)",0.0
"('--OX--XXO', 5)",-0.9995531633087334
"('--OX-O--X', 1)",0.0
"('--OX-O--X', 4)",0.0
"('--OX-O--X', 6)",0.0
"('--OX-O--X', 7)",0.0
"('--OX-O-X-', 1)",-0.5788837773000001
"('--OX-O-X-', 4)",-0.42988077
"('--OX-O-X-', 6)",-0.578325033387
"('--OX-O-X-', 8)",0.0
"('--OX-O-XX', 1)",0.7850469484353564
"('--OX-O-XX', 4)",0.740140421184
"('--OX-O-XX', 6)",0.0
"('--OX-OOXX', 1)",-0.6216501492000001
"('--OX-OOXX', 4)",0.0
"('--OX-OX--', 1)",-0.637505601687
"('--OX-OX--', 4)",-0.8325476798498729
"('--OX-OX--', 7)",-0.7310882835909001
"('--OX-OX--', 8)",0.0
"('--OX-OX-X', 1)",0.261873
"('--OX-OX-X', 4)",0.49072554
"('--OX-OX-X', 7)",0.0
"('--OX-OXOX', 1)",0.0
"('--OX-OXOX', 4)",0.0
"('--OX-OXX-', 1)",0.081
"('--OX-OXX-', 4)",0.261873
"('--OX-OXX-', 8)",-0.9861587127989999
"('--OX-X---', 1)",0.8697670992247797
"('--OX-X---', 4)",0.0
"('--OX-X---', 6)",0.8892794099141339
"('--OX-X---', 7)",0.8970421137222319
"('--OX-X---', 8)",0.8935079253453578
"('--OX-X--O', 1)",0.0
"('--OX-X--O', 4)",0.9997263125265993
"('--OX-X--O', 6)",0.0
"('--OX-X--O', 7)",0.0
"('--OX-X-O-', 1)",0.0
"('--OX-X-O-', 4)",0.9999774606597093
"('--OX-X-O-', 6)",0.0
"('--OX-X-O-', 8)",0.0
"('--OX-X-OX', 1)",0.4162671
"('--OX-X-OX', 4)",0.0
"('--OX-X-OX', 6)",0.6387839253
"('--OX-X-XO', 1)",0.647035170687
"('--OX-X-XO', 4)",0.0
"('--OX-X-XO', 6)",0.19440000000000002
"('--OX-XO--', 1)",-0.6993960682410001
"('--OX-XO--', 4)",0.9999061251966236
"('--OX-XO--', 7)",-0.40209777
"('--OX-XO--', 8)",-0.4162671
"('--OX-XO-X', 1)",0.34125300000000003
"('--OX-XO-X', 4)",-0.959646393
"('--OX-XO-X', 7)",0.17739
"('--OX-XOOX', 1)",-0.5930828351099999
"('--OX-XOOX', 4)",0.9176457
"('--OX-XOX-', 1)",0.0
"('--OX-XOX-', 4)",-0.9802267325699999
"('--OX-XOX-', 8)",0.17739000000000002
"('--OX-XOXO', 1)",-0.4357152
"('--OX-XOXO', 4)",0.9176457
"('--OX-XX-O', 1)",0.205173
"('--OX-XX-O', 4)",0.0
"('--OX-XX-O', 7)",0.808072188863202
"('--OX-XXO-', 1)",0.4634982
"('--OX-XXO-', 4)",0.0
"('--OX-XXO-', 8)",0.4079322
"('--OX-XXOO', 1)",0.0
"('--OX-XXOO', 4)",0.99224887916744
"('--OXO---X', 1)",-0.6040373785779285
"('--OXO---X', 5)",-0.640109533273011
"('--OXO---X', 6)",0.0
"('--OXO---X', 7)",-0.6359250546
"('--OXO--X-', 1)",-0.7965929354821758
"('--OXO--X-', 5)",-0.7976777644794322
"('--OXO--X-', 6)",0.0
"('--OXO--X-', 8)",-0.58554280674
"('--OXO--XX', 1)",0.491920209
"('--OXO--XX', 5)",0.40209777
"('--OXO--XX', 6)",-0.9677171144
"('--OXO-X--', 1)",0.0
"('--OXO-X--', 5)",0.0
"('--OXO-X--', 7)",0.0
"('--OXO-X--', 8)",0.0
"('--OXO-X-X', 1)",0.3607011
"('--OXO-X-X', 5)",0.33462477
"('--OXO-X-X', 7)",0.0
"('--OXO-XOX', 1)",0.0
"('--OXO-XOX', 5)",-0.550542033387
"('--OXO-XX-', 1)",0.69653311344
"('--OXO-XX-', 5)",0.51017364
"('--OXO-XX-', 8)",0.0
"('--OXO-XXO', 1)",-0.7706461402153532
"('--OXO-XXO', 5)",0.0
"('--OXOO-XX', 1)",-0.6578430633
"('--OXOO-XX', 6)",0.9802267325699999
"('--OXOOX-X', 1)",0.0
"('--OXOOX-X', 7)",0.9176457
"('--OXOOXX-', 1)",-0.205173
"('--OXOOXX-', 8)",0.94235199
"('--OXOX---', 1)",-0.798165090104652
"('--OXOX---', 6)",0.0
"('--OXOX---', 7)",-0.8758293504851928
"('--OXOX---', 8)",-0.8252852035493782
"('--OXOX--X', 1)",0.0
"('--OXOX--X', 6)",-0.9983715864020896
"('--OXOX--X', 7)",0.0
"('--OXOX-OX', 1)",-0.5854833597327299
"('--OXOX-OX', 6)",-0.7330200569246341
"('--OXOX-X-', 1)",0.0
"('--OXOX-X-', 6)",-0.9992020773370239
"('--OXOX-X-', 8)",0.0
"('--OXOX-XO', 1)",-0.7547715811000377
"('--OXOX-XO', 6)",0.0
"('--OXOXX--', 1)",0.0
"('--OXOXX--', 7)",0.0
"('--OXOXX--', 8)",0.0
"('--OXOXX-O', 1)",0.0
"('--OXOXX-O', 7)",0.0
"('--OXOXXO-', 1)",0.0
"('--OXOXXO-', 8)",-0.8275831964718687
"('--OXOXXOX', 1)",-0.9966767069430399
"('--OXOXXXO', 1)",0.0
"('--OXX----', 1)",0.8915964087866234
"('--OXX----', 5)",0.0
"('--OXX----', 6)",0.8714443003980383
"('--OXX----', 7)",0.8988604103549797
"('--OXX----', 8)",0.8768989075574439
"('--OXX---O', 1)",-0.17739000000000002
"('--OXX---O', 5)",0.9998927145104269
"('--OXX---O', 6)",-0.247764339
"('--OXX---O', 7)",-0.2246211
"('--OXX--O-', 1)",0.0
"('--OXX--O-', 5)",0.9999842224617965
"('--OXX--O-', 6)",0.0
"('--OXX--O-', 8)",0.0
"('--OXX--OX', 1)",0.36240777
"('--OXX--OX', 5)",0.0
"('--OXX--OX', 6)",0.44932887
"('--OXX--XO', 1)",0.54906984
"('--OXX--XO', 5)",-0.51
"('--OXX--XO', 6)",0.49019155074000004
"('--OXX-O--', 1)",0.0
"('--OXX-O--', 5)",0.9988601104814627
"('--OXX-O--', 7)",0.0
"('--OXX-O--', 8)",0.0
"('--OXX-O-X', 1)",0.7051462101756
"('--OXX-O-X', 5)",0.0
"('--OXX-O-X', 7)",0.6115241718000001
"('--OXX-OOX', 1)",0.0
"('--OXX-OOX', 5)",0.953881592
"('--OXX-OX-', 1)",0.555878576592
"('--OXX-OX-', 5)",0.52962174
"('--OXX-OX-', 8)",0.7102556928000001
"('--OXX-OXO', 1)",0.9677171144
"('--OXX-OXO', 5)",0.51
"('--OXX-X-O', 1)",0.58316430411
"('--OXX-X-O', 5)",-0.9983715864020896
"('--OXX-X-O', 7)",0.5023944
"('--OXX-XO-', 1)",0.8371129227097571
"('--OXX-XO-', 5)",0.0
"('--OXX-XO-', 8)",0.6318409536
"('--OXX-XOO', 5)",0.9176457
"('--OXXO---', 1)",-0.82530789465942
"('--OXXO---', 6)",-0.8708829441754715
"('--OXXO---', 7)",-0.54906984
"('--OXXO---', 8)",0.0
"('--OXXO--X', 1)",0.0
"('--OXXO--X', 6)",0.0
"('--OXXO--X', 7)",0.0
"('--OXXO-OX', 1)",0.0
"('--OXXO-OX', 6)",0.0
"('--OXXO-X-', 1)",0.0
"('--OXXO-X-', 6)",0.0
"('--OXXO-X-', 8)",-0.9176457
"('--OXXOO-X', 1)",0.0
"('--OXXOO-X', 7)",0.0
"('--OXXOOX-', 1)",0.9176457
"('--OXXOOX-', 8)",0.0
"('--OXXOOXX', 1)",0.0
"('--OXXOX--', 1)",0.0
"('--OXXOX--', 7)",0.0
"('--OXXOX--', 8)",-0.9994414541359168
"('--OXXOXO-', 1)",-0.6788216459580454
"('--OXXOXO-', 8)",0.0
"('--OXXOXOX', 1)",0.0
"('--X------', 1)",0.0
"('--X------', 3)",0.0
"('--X------', 4)",0.0
"('--X------', 5)",0.0
"('--X------', 6)",0.0
"('--X------', 7)",0.0
"('--X------', 8)",0.0
"('--X-----O', 1)",0.0
"('--X-----O', 3)",0.0
"('--X-----O', 4)",0.0
"('--X-----O', 5)",0.0
"('--X-----O', 6)",0.0
"('--X-----O', 7)",0.0
"('--X----O-', 1)",0.0
"('--X----O-', 3)",0.0
"('--X----O-', 4)",0.0
"('--X----O-', 5)",0.0
"('--X----O-', 6)",0.0
"('--X----O-', 8)",0.0
"('--X----OX', 1)",0.8875394266847838
"('--X----OX', 3)",0.8421298635126204
"('--X----OX', 4)",0.8822602033347627
"('--X----OX', 5)",0.0
"('--X----OX', 6)",0.8812707725046994
"('--X----XO', 1)",0.0
"('--X----XO', 3)",0.0
"('--X----XO', 4)",0.0
"('--X----XO', 5)",0.0
"('--X----XO', 6)",0.0
"('--X---O--', 1)",0.0
"('--X---O--', 3)",0.0
"('--X---O--', 4)",0.0
"('--X---O--', 5)",0.0
"('--X---O--', 7)",0.0
"('--X---O--', 8)",0.0
"('--X---O-X', 1)",0.883275039166769
"('--X---O-X', 3)",0.8827483230602237
"('--X---O-X', 4)",0.8937554803201848
"('--X---O-X', 5)",0.0
"('--X---O-X', 7)",0.8920887534832129
"('--X---OOX', 1)",0.0
"('--X---OOX', 3)",0.0
"('--X---OOX', 4)",0.0
"('--X---OOX', 5)",0.9998084187686195
"('--X---OX-', 1)",0.0
"('--X---OX-', 3)",0.0
"('--X---OX-', 4)",0.0
"('--X---OX-', 5)",0.0
"('--X---OX-', 8)",0.0
"('--X---OXO', 1)",0.0
"('--X---OXO', 3)",0.0
"('--X---OXO', 4)",0.0
"('--X---OXO', 5)",0.0
"('--X---X-O', 1)",0.8699227171186994
"('--X---X-O', 3)",0.8894340740241451
"('--X---X-O', 4)",0.0
"('--X---X-O', 5)",0.8869141856597833
"('--X---X-O', 7)",0.8968558096842225
"('--X---XO-', 1)",0.8867486632841852
"('--X---XO-', 3)",0.8800917301990656
"('--X---XO-', 4)",0.0
"('--X---XO-', 5)",0.8964247640276177
"('--X---XO-', 8)",0.849589738937453
"('--X---XOO', 1)",0.0
"('--X---XOO', 3)",0.0
"('--X---XOO', 4)",0.9996872143161134
"('--X---XOO', 5)",0.0
"('--X--O---', 1)",0.0
"('--X--O---', 3)",0.0
"('--X--O---', 4)",0.0
"('--X--O---', 6)",0.0
"('--X--O---', 7)",0.0
"('--X--O---', 8)",0.0
"('--X--O--X', 1)",0.0
"('--X--O--X', 3)",0.0
"('--X--O--X', 4)",0.0
"('--X--O--X', 6)",0.0
"('--X--O--X', 7)",0.0
"('--X--O-OX', 1)",0.0
"('--X--O-OX', 3)",0.0
"('--X--O-OX', 4)",0.0
"('--X--O-OX', 6)",0.0
"('--X--O-X-', 1)",0.0
"('--X--O-X-', 3)",0.0
"('--X--O-X-', 4)",0.0
"('--X--O-X-', 6)",0.0
"('--X--O-X-', 8)",0.0
"('--X--O-XO', 1)",0.0
"('--X--O-XO', 3)",0.0
"('--X--O-XO', 4)",0.0
"('--X--O-XO', 6)",0.0
"('--X--OO-X', 1)",0.0
"('--X--OO-X', 3)",0.0
"('--X--OO-X', 4)",0.0
"('--X--OO-X', 7)",0.0
"('--X--OOX-', 1)",0.0
"('--X--OOX-', 3)",0.0
"('--X--OOX-', 4)",0.0
"('--X--OOX-', 8)",0.0
"('--X--OOXX', 1)",0.0
"('--X--OOXX', 3)",0.0
"('--X--OOXX', 4)",0.0
"('--X--OX--', 1)",0.892346854841785
"('--X--OX--', 3)",0.884064666598639
"('--X--OX--', 4)",0.0
"('--X--OX--', 7)",0.8783447642361105
"('--X--OX--', 8)",0.8296323082463609
"('--X--OX-O', 1)",0.0
"('--X--OX-O', 3)",0.0
"('--X--OX-O', 4)",0.9992020773370239
"('--X--OX-O', 7)",0.0
"('--X--OXO-', 1)",0.0
"('--X--OXO-', 3)",0.0
"('--X--OXO-', 4)",0.9998248400170235
"('--X--OXO-', 8)",0.0
"('--X--OXOX', 1)",0.4079322000000001
"('--X--OXOX', 3)",0.46877697
"('--X--OXOX', 4)",0.0
"('--X--OXXO', 1)",0.846492945136397
"('--X--OXXO', 3)",0.40209776999999997
"('--X--OXXO', 4)",0.0
"('--X--X--O', 1)",0.0
"('--X--X--O', 3)",0.0
"('--X--X--O', 4)",0.0
"('--X--X--O', 6)",0.0
"('--X--X--O', 7)",0.0
"('--X--X-O-', 1)",0.8895370248001772
"('--X--X-O-', 3)",0.8762259104225579
"('--X--X-O-', 4)",0.8935998572078095
"('--X--X-O-', 6)",0.8877564110997738
"('--X--X-O-', 8)",0.0
"('--X--X-OO', 1)",-0.8674080529194537
"('--X--X-OO', 3)",-0.55684908
"('--X--X-OO', 4)",-0.7647486272127
"('--X--X-OO', 6)",0.0
"('--X--XO--', 1)",0.8320186795329234
"('--X--XO--', 3)",0.7724939438789046
"('--X--XO--', 4)",0.8887308428997532
"('--X--XO--', 7)",0.89125723349723
"('--X--XO--', 8)",0.0
"('--X--XO-O', 1)",-0.8804485713586157
"('--X--XO-O', 3)",-0.84109543632603
"('--X--XO-O', 4)",-0.8420090544981281
"('--X--XO-O', 7)",0.0
"('--X--XOO-', 1)",0.0
"('--X--XOO-', 3)",-0.62031017511
"('--X--XOO-', 4)",-0.19440000000000002
"('--X--XOO-', 8)",0.9997810500212794
"('--X--XOXO', 1)",0.0
"('--X--XOXO', 3)",0.0
"('--X--XOXO', 4)",0.0
"('--X--XXOO', 1)",0.8275959441763199
"('--X--XXOO', 3)",0.46294254
"('--X--XXOO', 4)",0.0
"('--X-O----', 1)",0.0
"('--X-O----', 3)",0.0
"('--X-O----', 5)",0.0
"('--X-O----', 6)",0.0
"('--X-O----', 7)",0.0
"('--X-O----', 8)",0.0
"('--X-O---X', 1)",0.8884294293456566
"('--X-O---X', 3)",0.836673490738747
"('--X-O---X', 5)",0.0
"('--X-O---X', 6)",0.8973420646088175
"('--X-O---X', 7)",0.8688698458692413
"('--X-O--OX', 1)",0.0
"('--X-O--OX', 3)",-0.23409000000000002
"('--X-O--OX', 5)",0.9990880883851702
"('--X-O--OX', 6)",-0.4500913266693154
"('--X-O--X-', 1)",0.0
"('--X-O--X-', 3)",0.0
"('--X-O--X-', 5)",0.0
"('--X-O--X-', 6)",0.0
"('--X-O--X-', 8)",0.0
"('--X-O--XO', 1)",0.0
"('--X-O--XO', 3)",0.0
"('--X-O--XO', 5)",0.0
"('--X-O--XO', 6)",0.0
"('--X-O-O-X', 1)",0.0
"('--X-O-O-X', 3)",0.0
"('--X-O-O-X', 5)",0.9999342876376365
"('--X-O-O-X', 7)",0.0
"('--X-O-OX-', 1)",0.0
"('--X-O-OX-', 3)",0.0
"('--X-O-OX-', 5)",0.0
"('--X-O-OX-', 8)",0.0
"('--X-O-OXX', 1)",0.7860281547897
"('--X-O-OXX', 3)",0.7082544833100001
"('--X-O-OXX', 5)",0.0
"('--X-O-X--', 1)",0.0
"('--X-O-X--', 3)",0.0
"('--X-O-X--', 5)",0.0
"('--X-O-X--', 7)",0.0
"('--X-O-X--', 8)",0.0
"('--X-O-X-O', 1)",0.0
"('--X-O-X-O', 3)",0.0
"('--X-O-X-O', 5)",0.0
"('--X-O-X-O', 7)",0.0
"('--X-O-XO-', 1)",0.0
"('--X-O-XO-', 3)",-0.7289336480399999
"('--X-O-XO-', 5)",-0.54906984
"('--X-O-XO-', 8)",-0.7561070931995449
"('--X-O-XOX', 1)",-0.9995531633087334
"('--X-O-XOX', 3)",0.1377
"('--X-O-XOX', 5)",0.0
"('--X-O-XXO', 1)",0.0
"('--X-O-XXO', 3)",0.0
"('--X-O-XXO', 5)",0.0
"('--X-OO--X', 1)",-0.8439143133308508
"('--X-OO--X', 3)",0.0
"('--X-OO--X', 6)",-0.8377168108873948
"('--X-OO--X', 7)",-0.740007007218
"('--X-OO-X-', 1)",-0.75854554486353
"('--X-OO-X-', 3)",0.0
"('--X-OO-X-', 6)",-0.6044320980000001
"('--X-OO-X-', 8)",-0.7071404766939
"('--X-OO-XX', 1)",0.23409000000000002
"('--X-OO-XX', 3)",-0.9861587127989999
"('--X-OO-XX', 6)",0.0
"('--X-OOOXX', 1)",-0.64695197754963
"('--X-OOOXX', 3)",0.0
"('--X-OOX--', 1)",-0.7326720979586999
"('--X-OOX--', 3)",0.0
"('--X-OOX--', 7)",-0.44932887
"('--X-OOX--', 8)",-0.66224027871
"('--X-OOX-X', 1)",0.35244822600000003
"('--X-OOX-X', 3)",-0.9861587127989999
"('--X-OOX-X', 7)",0.0
"('--X-OOXOX', 1)",-0.27378
"('--X-OOXOX', 3)",-0.43548249739231537
"('--X-OOXX-', 1)",0.081
"('--X-OOXX-', 3)",-0.93411656
"('--X-OOXX-', 8)",0.0
"('--X-OOXXO', 1)",-0.8251783332017971
"('--X-OOXXO', 3)",0.0
"('--X-OX---', 1)",0.8965390795718507
"('--X-OX---', 3)",0.8942380629660157
"('--X-OX---', 6)",0.8714813063804512
"('--X-OX---', 7)",0.8882573750769598
"('--X-OX---', 8)",0.0
"('--X-OX--O', 1)",0.0
"('--X-OX--O', 3)",0.0
"('--X-OX--O', 6)",0.0
"('--X-OX--O', 7)",0.0
"('--X-OX-O-', 1)",0.0
"('--X-OX-O-', 3)",-0.505533879
"('--X-OX-O-', 6)",-0.1377
"('--X-OX-O-', 8)",0.9998084187686195
"('--X-OX-XO', 1)",0.0
"('--X-OX-XO', 3)",0.0
"('--X-OX-XO', 6)",0.0
"('--X-OXO--', 1)",0.0
"('--X-OXO--', 3)",0.0
"('--X-OXO--', 7)",0.0
"('--X-OXO--', 8)",0.9994414541359168
"('--X-OXOX-', 1)",0.5620222746000001
"('--X-OXOX-', 3)",0.7676271507428486
"('--X-OXOX-', 8)",0.0
"('--X-OXOXO', 1)",0.0
"('--X-OXOXO', 3)",0.0
"('--X-OXX-O', 1)",0.0
"('--X-OXX-O', 3)",0.0
"('--X-OXX-O', 7)",0.0
"('--X-OXXO-', 1)",-0.9176457
"('--X-OXXO-', 3)",0.23409
"('--X-OXXO-', 8)",0.0
"('--X-OXXOO', 1)",0.0
"('--X-OXXOO', 3)",-0.6387839253
"('--X-X---O', 1)",0.838089168065775
"('--X-X---O', 3)",0.8724350226592298
"('--X-X---O', 5)",0.8808525206681285
"('--X-X---O', 6)",0.0
"('--X-X---O', 7)",0.8805067494897127
"('--X-X--O-', 1)",0.7163460403479001
"('--X-X--O-', 3)",0.8898938823620273
"('--X-X--O-', 5)",0.8368561785817312
"('--X-X--O-', 6)",0.0
"('--X-X--O-', 8)",0.8928602909886442
"('--X-X--OO', 1)",-0.205173
"('--X-X--OO', 3)",-0.23409000000000002
"('--X-X--OO', 5)",-0.35082503730000003
"('--X-X--OO', 6)",0.9998927145104269
"('--X-X-O--', 1)",0.0
"('--X-X-O--', 3)",0.0
"('--X-X-O--', 5)",0.0
"('--X-X-O--', 7)",0.0
"('--X-X-O--', 8)",0.0
"('--X-X-O-O', 1)",-0.7488123289740001
"('--X-X-O-O', 3)",-0.79374215030382
"('--X-X-O-O', 5)",-0.67815219486573
"('--X-X-O-O', 7)",0.0
"('--X-X-OO-', 1)",-0.823414175146826
"('--X-X-OO-', 3)",-0.676658516607
"('--X-X-OO-', 5)",-0.4162671
"('--X-X-OO-', 8)",0.0
"('--X-X-OOX', 1)",0.8399224296070326
"('--X-X-OOX', 3)",0.8447631797016207
"('--X-X-OOX', 5)",0.0
"('--X-X-OXO', 1)",0.0
"('--X-X-OXO', 3)",0.42154587
"('--X-X-OXO', 5)",0.575908218
"('--X-XO---', 1)",0.8799722625612294
"('--X-XO---', 3)",0.8903729696558846
"('--X-XO---', 6)",0.0
"('--X-XO---', 7)",0.8964491967381687
"('--X-XO---', 8)",0.8892396976137024
"('--X-XO--O', 1)",0.0
"('--X-XO--O', 3)",0.0
"('--X-XO--O', 6)",0.9996090178951418
"('--X-XO--O', 7)",0.0
"('--X-XO-O-', 1)",0.0
"('--X-XO-O-', 3)",0.0
"('--X-XO-O-', 6)",0.9998927145104269
"('--X-XO-O-', 8)",0.0
"('--X-XO-OX', 1)",0.37431477
"('--X-XO-OX', 3)",0.54403615245573
"('--X-XO-OX', 6)",0.0
"('--X-XO-XO', 1)",0.42460200000000003
"('--X-XO-XO', 3)",0.081
"('--X-XO-XO', 6)",0.5756359446
"('--X-XOO--', 1)",0.0
"('--X-XOO--', 3)",0.0
"('--X-XOO--', 7)",0.0
"('--X-XOO--', 8)",0.0
"('--X-XOO-X', 1)",0.0
"('--X-XOO-X', 3)",0.0
"('--X-XOO-X', 7)",0.0
"('--X-XOOOX', 1)",0.0
"('--X-XOOOX', 3)",0.0
"('--X-XOOX-', 1)",0.0
"('--X-XOOX-', 3)",0.595356318
"('--X-XOOX-', 8)",0.63651044241
"('--X-XOOXO', 1)",0.9717524751
"('--X-XOOXO', 3)",0.0
"('--X-XX-OO', 1)",0.0
"('--X-XX-OO', 3)",0.0
"('--X-XX-OO', 6)",-0.9861587127989999
"('--X-XXO-O', 1)",0.44932887
"('--X-XXO-O', 3)",0.0
"('--X-XXO-O', 7)",-0.9966767069430399
"('--X-XXOO-', 1)",0.595356318
"('--X-XXOO-', 3)",0.081
"('--X-XXOO-', 8)",-0.7599
"('--XO-----', 1)",0.0
"('--XO-----', 4)",0.0
"('--XO-----', 5)",0.0
"('--XO-----', 6)",0.0
"('--XO-----', 7)",0.0
"('--XO-----', 8)",0.0
"('--XO----X', 1)",0.8706800868755133
"('--XO----X', 4)",0.8963374693193035
"('--XO----X', 5)",0.0
"('--XO----X', 6)",0.8877741713082405
"('--XO----X', 7)",0.8762629530290167
"('--XO---OX', 1)",0.0
"('--XO---OX', 4)",0.0
"('--XO---OX', 5)",0.9988601104814627
"('--XO---OX', 6)",0.0
"('--XO---X-', 1)",0.0
"('--XO---X-', 4)",0.0
"('--XO---X-', 5)",0.0
"('--XO---X-', 6)",0.0
"('--XO---X-', 8)",0.0
"('--XO---XO', 1)",0.0
"('--XO---XO', 4)",0.0
"('--XO---XO', 5)",0.0
"('--XO---XO', 6)",0.0
"('--XO--O-X', 1)",0.0
"('--XO--O-X', 4)",0.0
"('--XO--O-X', 5)",0.9998084187686195
"('--XO--O-X', 7)",0.0
"('--XO--OX-', 1)",0.0
"('--XO--OX-', 4)",0.0
"('--XO--OX-', 5)",0.0
"('--XO--OX-', 8)",0.0
"('--XO--OXX', 1)",0.48294630000000005
"('--XO--OXX', 4)",0.5527649790000001
"('--XO--OXX', 5)",0.0
"('--XO--X--', 1)",0.8551206335800934
"('--XO--X--', 4)",0.0
"('--XO--X--', 5)",0.8679806006870121
"('--XO--X--', 7)",0.8534475631649954
"('--XO--X--', 8)",0.8425651420527156
"('--XO--X-O', 1)",0.0
"('--XO--X-O', 4)",0.9994414541359168
"('--XO--X-O', 5)",0.0
"('--XO--X-O', 7)",0.0
"('--XO--XO-', 1)",0.0
"('--XO--XO-', 4)",0.9986972691216717
"('--XO--XO-', 5)",0.0
"('--XO--XO-', 8)",0.0
"('--XO--XOX', 1)",0.34125300000000003
"('--XO--XOX', 4)",0.5814703746000001
"('--XO--XOX', 5)",0.261873
"('--XO--XXO', 1)",0.56002106511
"('--XO--XXO', 4)",0.0
"('--XO--XXO', 5)",0.581742648
"('--XO-O--X', 1)",-0.8052148321575943
"('--XO-O--X', 4)",0.0
"('--XO-O--X', 6)",-0.8071684871288399
"('--XO-O--X', 7)",-0.8184573763465564
"('--XO-O-X-', 1)",-0.8531013995774845
"('--XO-O-X-', 4)",0.0
"('--XO-O-X-', 6)",-0.746855590806
"('--XO-O-X-', 8)",-0.6706486615166154
"('--XO-O-XX', 4)",-0.9966767069430399
"('--XO-O-XX', 6)",0.0
"('--XO-OOXX', 1)",-0.527398794387
"('--XO-OOXX', 4)",0.0
"('--XO-OX--', 1)",-0.51600807
"('--XO-OX--', 4)",0.9996090178951418
"('--XO-OX--', 7)",-0.38185587
"('--XO-OX--', 8)",-0.3884841
"('--XO-OX-X', 1)",0.205173
"('--XO-OX-X', 4)",-0.9841813860559999
"('--XO-OX-X', 7)",0.17739000000000002
"('--XO-OXOX', 1)",0.0
"('--XO-OXOX', 4)",0.8319300000000001
"('--XO-OXX-', 1)",0.42460200000000003
"('--XO-OXX-', 4)",-0.9717524751
"('--XO-OXXO', 1)",0.0
"('--XO-OXXO', 4)",0.882351
"('--XO-X---', 1)",0.8863039052652502
"('--XO-X---', 4)",0.8921524248529268
"('--XO-X---', 6)",0.8264739282751278
"('--XO-X---', 7)",0.8847254282962458
"('--XO-X---', 8)",0.0
"('--XO-X--O', 1)",0.0
"('--XO-X--O', 4)",0.0
"('--XO-X--O', 6)",0.0
"('--XO-X--O', 7)",0.0
"('--XO-X-O-', 1)",0.0
"('--XO-X-O-', 4)",0.0
"('--XO-X-O-', 6)",0.0
"('--XO-X-O-', 8)",0.9994414541359168
"('--XO-X-XO', 1)",0.0
"('--XO-X-XO', 4)",0.0
"('--XO-X-XO', 6)",0.0
"('--XO-XO--', 1)",0.0
"('--XO-XO--', 4)",0.0
"('--XO-XO--', 7)",0.0
"('--XO-XO--', 8)",0.9945742154172079
"('--XO-XOX-', 1)",0.766925542895922
"('--XO-XOX-', 4)",0.6740592301413296
"('--XO-XOX-', 8)",0.0
"('--XO-XOXO', 1)",0.0
"('--XO-XOXO', 4)",0.0
"('--XO-XX-O', 1)",0.5432354100000001
"('--XO-XX-O', 4)",0.0
"('--XO-XX-O', 7)",0.62956747071
"('--XO-XXO-', 1)",0.51017364
"('--XO-XXO-', 4)",0.1377
"('--XO-XXO-', 8)",0.5263739073
"('--XO-XXOO', 1)",0.0
"('--XO-XXOO', 4)",0.9717524751
"('--XOO---X', 1)",0.0
"('--XOO---X', 5)",0.9996872143161134
"('--XOO---X', 6)",-0.51017364
"('--XOO---X', 7)",-0.45766377
"('--XOO--X-', 1)",-0.8069724053788269
"('--XOO--X-', 5)",0.0
"('--XOO--X-', 6)",-0.7966745892765
"('--XOO--X-', 8)",-0.73093485753
"('--XOO--XX', 1)",0.37193733900000003
"('--XOO--XX', 5)",-0.9717524751
"('--XOO--XX', 6)",0.23409
"('--XOO-OXX', 1)",-0.261873
"('--XOO-OXX', 5)",0.959646393
"('--XOO-X--', 1)",-0.8412098388018749
"('--XOO-X--', 5)",0.0
"('--XOO-X--', 7)",-0.8432743458809739
"('--XOO-X--', 8)",-0.770758926381
"('--XOO-X-X', 1)",0.23409
"('--XOO-X-X', 5)",-0.9717524751
"('--XOO-X-X', 7)",0.1377
"('--XOO-XOX', 1)",-0.3884841
"('--XOO-XOX', 5)",0.882351
"('--XOO-XX-', 1)",0.6442293933000001
"('--XOO-XX-', 5)",-0.995252438490057
"('--XOO-XX-', 8)",0.0
"('--XOO-XXO', 1)",-0.8583854268144141
"('--XOO-XXO', 5)",0.0
"('--XOOX---', 1)",0.0
"('--XOOX---', 6)",0.0
"('--XOOX---', 7)",0.0
"('--XOOX---', 8)",0.9998248400170235
"('--XOOX-X-', 1)",0.8047073707916788
"('--XOOX-X-', 6)",0.64345341411
"('--XOOX-X-', 8)",0.0
"('--XOOX-XO', 1)",0.0
"('--XOOX-XO', 6)",0.0
"('--XOOXOX-', 1)",0.0
"('--XOOXOX-', 8)",0.995252438490057
"('--XOOXX--', 1)",0.575908218
"('--XOOXX--', 7)",0.58991085
"('--XOOXX--', 8)",0.0
"('--XOOXX-O', 1)",0.0
"('--XOOXX-O', 7)",0.0
"('--XOOXXO-', 1)",0.0
"('--XOOXXO-', 8)",0.9176457
"('--XOOXXXO', 1)",0.0
"('--XOX----', 1)",0.8795886256800723
"('--XOX----', 5)",0.8963775347081332
"('--XOX----', 6)",0.0
"('--XOX----', 7)",0.8921832191850436
"('--XOX----', 8)",0.8896916434312684
"('--XOX---O', 1)",0.0
"('--XOX---O', 5)",0.0
"('--XOX---O', 6)",0.9992020773370239
"('--XOX---O', 7)",0.0
"('--XOX--O-', 1)",0.0
"('--XOX--O-', 5)",0.0
